image;correctAns;respModal;frameColor;repSwitch;sequence;target;set;block;list;exp_version;stimulus;baseline;baseline_condition;trial_no;psychopy_trial;Column1;trialsREPSWITCH.thisRepN;trialsREPSWITCH.thisTrialN;trialsREPSWITCH.thisN;trialsREPSWITCH.thisIndex;textWelcome.started;textboxInstrMain1.started;textboxInstrMain1_2.started;textboxInstrMain1_3.started;keyInstrMain.started;keyInstrMain.keys;keyInstrMain.rt;textboxInstrMain2.started;textboxInstrMain2_2.started;textboxInstrMain2_3.started;textboxInstrMain2_4.started;textboxInstrMain2_5.started;textboxInstrMain2_6.started;textboxInstrMain2_7.started;textboxInstrMain2_8.started;textboxInstrMain2_9.started;textboxInstrMain2_10.started;textboxInstrMain2_11.started;textboxInstrMain2_12.started;keyInstrMain2.started;keyInstrMain2.keys;keyInstrMain2.rt;fixationITI.started;fixationITI.stopped;polygonColour.started;polygonWhite.started;imageObject.started;polygonType.started;textInput.started;keyResp.started;micRespv2l4.started;polygonColour.stopped;polygonWhite.stopped;imageObject.stopped;polygonType.stopped;textInput.stopped;keyResp.stopped;keyResp.keys;keyResp.corr;keyResp.rt;subjResponse;micRespv2l4.clip;textBlankLoop.started;textBlankLoop.stopped;keyPause.keys;textboxPause.started;keyPause.started;keyPause.rt;textboxGoodbye.started;textboxGoodbye.stopped;participant;session;date;expName;psychopyVersion;frameRate;Column2
;;;;;;;;;;;;;;;;;;;;;8.4711791;10.965373;10.965373;10.965373;10.965373;space;2.1639574;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;240204;1;2023-12-01_16h45.36.179;REPSWITCH1_version2_list4;2022.2.4;143.9642282;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.1462188;13.1462188;13.1462188;13.1462188;13.1462188;13.1462188;13.1462188;13.1462188;13.1462188;13.1462188;13.1462188;13.1462188;13.1462188;space;2.2863768;;;;;;;;;;;;;;;;;;;;;;;;;;;;;240204;1;2023-12-01_16h45.36.179;REPSWITCH1_version2_list4;2022.2.4;143.9642282;
REPSWITCH1/PICTURE_8.png;pierna;type;gold;filler;1;F;1;4;4;2;Stim3_Set4;0;None;1;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;15.5284285;16.6258077;16.6258077;16.6258077;16.6258077;16.6258077;16.6258077;16.6258077;16.6258077;19.6540493;19.6540493;19.6540493;19.6540493;19.6540493;19.6540493;['p', 'i', 'e', 'r', 'n', 'a'];0;[2.1449347999878228, 2.2984037999995053, 2.3552058001514524, 2.4179557999596, 2.5027044001035392, 2.614896100014448];pierna;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/240204_REPSWITCH1_version2_list4_2023-12-01_16h45.36.179_micRespv2l4_recorded\recording_micRespv2l4_2023-12-01_16h45.49.120.wav;19.6540493;20.1540746;None;;;;;;240204;1;2023-12-01_16h45.36.179;REPSWITCH1_version2_list4;2022.2.4;143.9642282;
REPSWITCH1/PICTURE_498.png;taza;speak;darkblue;filler;2;F;1;4;4;2;Stim4_Set4;0;None;2;1;2;0;1;1;1;;;;;;;;;;;;;;;;;;;;;;;20.1540746;21.2792244;21.2792244;21.2792244;21.2792244;21.2792244;21.2792244;21.2792244;21.2792244;24.3074537;24.3074537;24.3074537;24.3074537;24.3074537;24.3074537;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/240204_REPSWITCH1_version2_list4_2023-12-01_16h45.36.179_micRespv2l4_recorded\recording_micRespv2l4_2023-12-01_16h45.53.771.wav;24.3074537;;None;;;;;;240204;1;2023-12-01_16h45.36.179;REPSWITCH1_version2_list4;2022.2.4;143.9642282;
REPSWITCH1/PICTURE_19.png;pavo;speak;darkblue;nontarget;2;NT;1;4;4;2;Stim5_Set1;1;repeat;3;2;3;0;2;2;2;;;;;;;;;;;;;;;;;;;;;;;24.8074401;25.8284846;25.8284846;25.8284846;25.8284846;25.8284846;25.8284846;25.8284846;25.8284846;28.8496257;28.8496257;28.8496257;28.8496257;28.8496257;28.8496257;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/240204_REPSWITCH1_version2_list4_2023-12-01_16h45.36.179_micRespv2l4_recorded\recording_micRespv2l4_2023-12-01_16h45.58.319.wav;28.8496257;29.3497085;None;;;;;;240204;1;2023-12-01_16h45.36.179;REPSWITCH1_version2_list4;2022.2.4;143.9642282;
REPSWITCH1/PICTURE_19.png;pavo;speak;darkblue;repeat;2;T;1;4;4;2;Stim5_Set1;0;None;4;3;4;0;3;3;3;;;;;;;;;;;;;;;;;;;;;;;29.3497085;30.5581997;30.5581997;30.5581997;30.5581997;30.5581997;30.5581997;30.5581997;30.5581997;33.5863752;33.5863752;33.5863752;33.5863752;33.5863752;33.5863752;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/240204_REPSWITCH1_version2_list4_2023-12-01_16h45.36.179_micRespv2l4_recorded\recording_micRespv2l4_2023-12-01_16h46.03.050.wav;33.5863752;;None;;;;;;240204;1;2023-12-01_16h45.36.179;REPSWITCH1_version2_list4;2022.2.4;143.9642282;
REPSWITCH1/PICTURE_319.png;vaca;type;gold;filler;1;F;1;4;4;2;Stim1_Set4;1;repeat;5;4;5;0;4;4;4;;;;;;;;;;;;;;;;;;;;;;;34.0864987;35.1699412;35.1699412;35.1699412;35.1699412;35.1699412;35.1699412;35.1699412;35.1699412;38.1911657;38.1911657;38.1911657;38.1911657;38.1911657;38.1911657;['v', 'a', 'c', 'a'];0;[1.1730411001481116, 1.2447376002091914, 1.3723013002891093, 1.4530429001897573];vaca;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/240204_REPSWITCH1_version2_list4_2023-12-01_16h45.36.179_micRespv2l4_recorded\recording_micRespv2l4_2023-12-01_16h46.07.661.wav;38.1911657;38.6912278;None;;;;;;240204;1;2023-12-01_16h45.36.179;REPSWITCH1_version2_list4;2022.2.4;143.9642282;
REPSWITCH1/PICTURE_169.png;espalda;speak;darkblue;nontarget;2;NT;1;4;4;2;Stim8_Set1;1;switch;6;5;6;0;5;5;5;;;;;;;;;;;;;;;;;;;;;;;38.6912278;39.8789279;39.8789279;39.8789279;39.8789279;39.8789279;39.8789279;39.8789279;39.8789279;42.9001867;42.9001867;42.9001867;42.9001867;42.9001867;42.9001867;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/240204_REPSWITCH1_version2_list4_2023-12-01_16h45.36.179_micRespv2l4_recorded\recording_micRespv2l4_2023-12-01_16h46.12.370.wav;42.9001867;43.4001728;None;;;;;;240204;1;2023-12-01_16h45.36.179;REPSWITCH1_version2_list4;2022.2.4;143.9642282;
REPSWITCH1/PICTURE_169.png;espalda;speak;darkblue;repeat;2;T;1;4;4;2;Stim8_Set1;0;None;7;6;7;0;6;6;6;;;;;;;;;;;;;;;;;;;;;;;43.4001728;44.5670015;44.5670015;44.5670015;44.5670015;44.5670015;44.5670015;44.5670015;44.5670015;47.5882956;47.5882956;47.5882956;47.5882956;47.5882956;47.5882956;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/240204_REPSWITCH1_version2_list4_2023-12-01_16h45.36.179_micRespv2l4_recorded\recording_micRespv2l4_2023-12-01_16h46.17.058.wav;47.5882956;48.0882914;None;;;;;;240204;1;2023-12-01_16h45.36.179;REPSWITCH1_version2_list4;2022.2.4;143.9642282;
REPSWITCH1/PICTURE_728.png;pulpo;type;gold;filler;1;F;1;4;4;2;Stim8_Set4;0;None;8;7;8;0;7;7;7;;;;;;;;;;;;;;;;;;;;;;;48.0882914;49.2064722;49.2064722;49.2064722;49.2064722;49.2064722;49.2064722;49.2064722;49.2064722;52.2277962;52.2277962;52.2277962;52.2277962;52.2277962;52.2277962;['p', 'u', 'l', 'p', 'o'];0;[1.8233964000828564, 2.047582400031388, 2.403201699955389, 2.5607030000537634, 2.6654129999224097];pulpo;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/240204_REPSWITCH1_version2_list4_2023-12-01_16h45.36.179_micRespv2l4_recorded\recording_micRespv2l4_2023-12-01_16h46.21.697.wav;52.2277962;52.7277941;None;;;;;;240204;1;2023-12-01_16h45.36.179;REPSWITCH1_version2_list4;2022.2.4;143.9642282;
REPSWITCH1/PICTURE_142.png;vaso;speak;darkblue;nontarget;2;NT;1;4;4;2;Stim7_Set1;1;switch;9;8;9;0;8;8;8;;;;;;;;;;;;;;;;;;;;;;;52.7277941;53.9363409;53.9363409;53.9363409;53.9363409;53.9363409;53.9363409;53.9363409;53.9363409;56.9645041;56.9645041;56.9645041;56.9645041;56.9645041;56.9645041;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/240204_REPSWITCH1_version2_list4_2023-12-01_16h45.36.179_micRespv2l4_recorded\recording_micRespv2l4_2023-12-01_16h46.26.428.wav;56.9645041;;None;;;;;;240204;1;2023-12-01_16h45.36.179;REPSWITCH1_version2_list4;2022.2.4;143.9642282;
REPSWITCH1/PICTURE_142.png;vaso;type;gold;switch;1;T;1;4;4;2;Stim7_Set1;0;None;10;9;10;0;9;9;9;;;;;;;;;;;;;;;;;;;;;;;57.464481;58.5202337;58.5202337;58.5202337;58.5202337;58.5202337;58.5202337;58.5202337;58.5202337;61.5414146;61.5414146;61.5414146;61.5414146;61.5414146;61.5414146;['v', 'a', 's', 'o'];0;[0.6935305001679808, 0.826067800167948, 0.9137860999908298, 1.0531772000249475];vaso;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/240204_REPSWITCH1_version2_list4_2023-12-01_16h45.36.179_micRespv2l4_recorded\recording_micRespv2l4_2023-12-01_16h46.31.011.wav;61.5414146;62.0414711;None;;;;;;240204;1;2023-12-01_16h45.36.179;REPSWITCH1_version2_list4;2022.2.4;143.9642282;
REPSWITCH1/PICTURE_338.png;regalo;type;gold;filler;1;F;1;4;4;2;Stim6_Set4;1;repeat;11;10;11;0;10;10;10;;;;;;;;;;;;;;;;;;;;;;;62.0414711;63.1736161;63.1736161;63.1736161;63.1736161;63.1736161;63.1736161;63.1736161;63.1736161;66.2018464;66.2018464;66.2018464;66.2018464;66.2018464;66.2018464;['r', 'e', 'g', 'a', 'l', 'o'];0;[1.1986462001223117, 1.2643769001588225, 1.3770406001713127, 1.4617543001659214, 1.4976394001860172, 1.8697021000552922];regalo;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/240204_REPSWITCH1_version2_list4_2023-12-01_16h45.36.179_micRespv2l4_recorded\recording_micRespv2l4_2023-12-01_16h46.35.665.wav;66.2018464;;None;;;;;;240204;1;2023-12-01_16h45.36.179;REPSWITCH1_version2_list4;2022.2.4;143.9642282;
REPSWITCH1/PICTURE_135.png;traje;type;gold;nontarget;1;NT;1;4;4;2;Stim3_Set1;1;repeat;12;11;12;0;11;11;11;;;;;;;;;;;;;;;;;;;;;;;66.7018454;67.8131669;67.8131669;67.8131669;67.8131669;67.8131669;67.8131669;67.8131669;67.8131669;70.84134;70.84134;70.84134;70.84134;70.84134;70.84134;['t', 'r', 'a', 'j', 'e'];0;[1.0496603001374751, 1.118799899937585, 1.2048526001162827, 1.3059350000694394, 1.379323499975726];traje;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/240204_REPSWITCH1_version2_list4_2023-12-01_16h45.36.179_micRespv2l4_recorded\recording_micRespv2l4_2023-12-01_16h46.40.305.wav;70.84134;;None;;;;;;240204;1;2023-12-01_16h45.36.179;REPSWITCH1_version2_list4;2022.2.4;143.9642282;
REPSWITCH1/PICTURE_135.png;traje;speak;darkblue;switch;2;T;1;4;4;2;Stim3_Set1;0;None;13;12;13;0;12;12;12;;;;;;;;;;;;;;;;;;;;;;;71.3414039;72.410992;72.410992;72.410992;72.410992;72.410992;72.410992;72.410992;72.410992;75.4391777;75.4391777;75.4391777;75.4391777;75.4391777;75.4391777;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/240204_REPSWITCH1_version2_list4_2023-12-01_16h45.36.179_micRespv2l4_recorded\recording_micRespv2l4_2023-12-01_16h46.44.903.wav;75.4391777;;None;;;;;;240204;1;2023-12-01_16h45.36.179;REPSWITCH1_version2_list4;2022.2.4;143.9642282;
REPSWITCH1/PICTURE_381.png;fresa;speak;darkblue;nontarget;2;NT;1;4;4;2;Stim2_Set1;1;repeat;14;13;14;0;13;13;13;;;;;;;;;;;;;;;;;;;;;;;75.9391617;77.0087597;77.0087597;77.0087597;77.0087597;77.0087597;77.0087597;77.0087597;77.0087597;80.0299858;80.0299858;80.0299858;80.0299858;80.0299858;80.0299858;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/240204_REPSWITCH1_version2_list4_2023-12-01_16h45.36.179_micRespv2l4_recorded\recording_micRespv2l4_2023-12-01_16h46.49.500.wav;80.0299858;80.5300475;None;;;;;;240204;1;2023-12-01_16h45.36.179;REPSWITCH1_version2_list4;2022.2.4;143.9642282;
REPSWITCH1/PICTURE_381.png;fresa;type;gold;switch;1;T;1;4;4;2;Stim2_Set1;0;None;15;14;15;0;14;14;14;;;;;;;;;;;;;;;;;;;;;;;80.5300475;81.5719084;81.5719084;81.5719084;81.5719084;81.5719084;81.5719084;81.5719084;81.5719084;84.6000435;84.6000435;84.6000435;84.6000435;84.6000435;84.6000435;['f', 'r', 'e', 's', 'a'];0;[0.9874366000294685, 1.0911453000735492, 1.117936700116843, 1.3139941000845283, 1.4445946000050753];fresa;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/240204_REPSWITCH1_version2_list4_2023-12-01_16h45.36.179_micRespv2l4_recorded\recording_micRespv2l4_2023-12-01_16h46.54.063.wav;84.6000435;;None;;;;;;240204;1;2023-12-01_16h45.36.179;REPSWITCH1_version2_list4;2022.2.4;143.9642282;
REPSWITCH1/PICTURE_48.png;bombero;type;gold;filler;1;F;1;4;4;2;Stim7_Set4;0;None;16;15;16;0;15;15;15;;;;;;;;;;;;;;;;;;;;;;;85.1001618;86.1765971;86.1765971;86.1765971;86.1765971;86.1765971;86.1765971;86.1765971;86.1765971;89.2048643;89.2048643;89.2048643;89.2048643;89.2048643;89.2048643;['b', 'o', 'm', 'b', 'e', 'r', 'o'];0;[1.0237785000354052, 1.1683241999708116, 1.3570175000932068, 1.564328300068155, 1.7825825000181794, 1.8533509001135826, 2.0698691001161933];bombero;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/240204_REPSWITCH1_version2_list4_2023-12-01_16h45.36.179_micRespv2l4_recorded\recording_micRespv2l4_2023-12-01_16h46.58.667.wav;89.2048643;;None;;;;;;240204;1;2023-12-01_16h45.36.179;REPSWITCH1_version2_list4;2022.2.4;143.9642282;
