Filename;SubjResponse;RT;Duration (ms.);Modality_Correct;Item_Correct;Hesitation;Notes;Exclude;Column1
recording_V1L2_p430102_tr100_type_bombero;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr101_speak_cadena;cadena;920.000;433.645;;;;;;
recording_V1L2_p430102_tr102_type_escoba;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr103_type_espejo;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr104_speak_cadena;cadena;680.000;403.452;;;;tongue;;
recording_V1L2_p430102_tr105_speak_puente;puente;790.742;385.276;;;;;;
recording_V1L2_p430102_tr106_speak_puente;puente;544.000;391.846;;;;;;
recording_V1L2_p430102_tr107_type_vaca;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr108_speak_fresa;fresa;803.251;547.892;;;;;;
recording_V1L2_p430102_tr109_speak_fresa;fresa;558.075;425.305;;;;;;
recording_V1L2_p430102_tr10_speak_espalda;espalda;672.000;520.000;;;;;;
recording_V1L2_p430102_tr110_type_baño;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr111_speak_traje;traje;1115.975;365.262;;;;inhale before word;;
recording_V1L2_p430102_tr112_type_traje;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr113_speak_camisa;camisa;816.000;462.591;;;;tongue;;
recording_V1L2_p430102_tr114_type_muñeca;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr115_speak_muñeca;muñeca;688.000;523.043;;;;;;
recording_V1L2_p430102_tr116_speak_pierna;pierna;1072.000;371.710;;;;;;
recording_V1L2_p430102_tr117_speak_pavo;pavo;872.000;336.541;;;;;;
recording_V1L2_p430102_tr118_type_pavo;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr119_type_cazador;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr11_type_espalda;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr120_type_cazador;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr121_speak_taza;taza;872.000;316.527;;;;tongue;;
recording_V1L2_p430102_tr122_type_bombero;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr123_type_vaso;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr124_type_vaso;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr125_speak_regalo;regalo;1251.072;580.416;;;;;;
recording_V1L2_p430102_tr126_type_pulpo;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr127_type_espalda;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr128_speak_espalda;espalda;995.889;652.968;;;;;;
recording_V1L2_p430102_tr129_speak_puente;puente;1316.118;422.803;;;;;;
recording_V1L2_p430102_tr12_type_camisa;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr130_type_pintor;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr131_type_pintor;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr132_speak_fresa;fresa;958.362;467.835;;;;sounds like keyboard keys clicking after the word, but there is no actual key press in PsychoPy output excel;;
recording_V1L2_p430102_tr133_type_caracol;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr134_type_caracol;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr135_speak_muñeca;muñeca;758.219;465.333;;;;;;
recording_V1L2_p430102_tr136_type_mano;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr137_speak_mano;mano;1218.548;352.753;;;;;;
recording_V1L2_p430102_tr138_speak_cuerda;cuerda;998.391;425.305;;;;;;
recording_V1L2_p430102_tr139_type_cuerda;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr13_type_puente;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr140_type_traje;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr141_type_granja;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr142_speak_granja;granja;788.240;607.935;;;;tongue;;
recording_V1L2_p430102_tr143_type_vaso;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr144_speak_pavo;pavo;1400.000;323.910;;;;;;
recording_V1L2_p430102_tr145_speak_manzana;manzana;560.000;578.491;;;;;;
recording_V1L2_p430102_tr146_speak_manzana;manzana;535.559;547.892;;;;;;
recording_V1L2_p430102_tr147_type_cazador;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr148_speak_cerdo;cerdo;830.771;542.889;;;;tongue;;
recording_V1L2_p430102_tr149_speak_cerdo;cerdo;773.229;562.903;;;;;;
recording_V1L2_p430102_tr14_speak_puente;puente;810.756;362.760;;;;;;
recording_V1L2_p430102_tr150_type_escoba;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr151_speak_espalda;espalda;580.591;590.423;;;;;;
recording_V1L2_p430102_tr152_speak_falda;(eh) falda;2469.444;345.247;;;1;hesitated before saying the word -- overall took him long to speak, didn't type;?;
recording_V1L2_p430102_tr153_type_falda;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr154_type_guante;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr155_speak_guante;guante;755.717;447.821;;;;;;
recording_V1L2_p430102_tr156_speak_tronco;tronco;813.258;382.774;;;;;;
recording_V1L2_p430102_tr157_speak_miel;miel;712.000;451.509;;;;;;
recording_V1L2_p430102_tr158_type_miel;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr159_type_pintor;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr15_speak_muñeca;muñeca;1432.000;482.047;;;;;;
recording_V1L2_p430102_tr160_type_cartero;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr161_speak_cartero;cartero;788.240;447.821;;;;tongue;;
recording_V1L2_p430102_tr162_speak_caracol;caracol;1181.022;480.344;;;;;;
recording_V1L2_p430102_tr163_type_cuerda;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr164_speak_aguja;aguja;864.000;574.706;;;;tonguev;;
recording_V1L2_p430102_tr165_speak_aguja;aguja;800.000;606.183;;;;;;
recording_V1L2_p430102_tr166_type_granja;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr167_speak_manzana;manzana;912.000;564.233;;;;;;
recording_V1L2_p430102_tr168_speak_oreja;oreja;1016.000;505.265;;;;;;
recording_V1L2_p430102_tr169_speak_oreja;oreja;592.000;498.957;;;;;;
recording_V1L2_p430102_tr16_type_muñeca;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr170_type_tenedor;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr171_speak_goma;(g..) goma;1193.530;470.470;;;1;;?;
recording_V1L2_p430102_tr172_type_goma;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr173_speak_mano;mano;648.000;447.961;;;;;;
recording_V1L2_p430102_tr174_type_conejo;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr175_type_conejo;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr176_speak_cerdo;cerdo;673.158;465.333;;;;;;
recording_V1L2_p430102_tr177_type_falda;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr178_type_iglesia;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr179_type_iglesia;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr17_speak_vaca;vaca;1326.125;385.276;;;;;;
recording_V1L2_p430102_tr180_speak_guante;guante;1238.563;605.434;;;;;;
recording_V1L2_p430102_tr181_type_vaca;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr182_type_vaca;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr183_type_baño;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr184_speak_baño;baño;805.753;385.276;;;;;;
recording_V1L2_p430102_tr185_speak_cartero;cartero;745.710;417.799;;;;inhale before word;;
recording_V1L2_p430102_tr186_type_miel;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr187_speak_pierna;pierna;865.796;405.290;;;;;;
recording_V1L2_p430102_tr188_speak_pierna;pierna;776.000;442.548;;;;;;
recording_V1L2_p430102_tr189_speak_taza;taza;800.000;345.996;;;;inhale before word;;
recording_V1L2_p430102_tr18_speak_pulpo;pulpo;696.000;336.000;;;;;;
recording_V1L2_p430102_tr190_type_taza;[type];0;3000.000;;;;;;
recording_V1L2_p430102_tr191_speak_aguja;aguja;878.305;645.462;;;;tongue;;
