0.9646 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
3.4743 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002B128DE9250>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002B1293883A0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
3.4744 	EXP 	window1: mouseVisible = True
3.4744 	EXP 	window1: mouseVisible = False
3.4744 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
3.4744 	EXP 	window1: recordFrameIntervals = False
3.5019 	EXP 	window1: recordFrameIntervals = True
3.5324 	EXP 	Screen (0) actual frame rate measured at 360.00Hz
3.5325 	EXP 	window1: recordFrameIntervals = False
4.7688 	EXP 	Created textWelcome = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='textWelcome', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='¡Ahora vamos a comenzar con el experimento!', units='height', win=Window(...), wrapWidth=1)
4.8704 	EXP 	Created textBlank500 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='textBlank500', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
4.8714 	EXP 	Created fixationITI = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixationITI', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
4.8720 	EXP 	Created polygonColour = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygonColour', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.55, 0.55]), units='height', vertices=ndarray(...), win=Window(...))
4.8725 	EXP 	Created polygonWhite = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygonWhite', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), units='height', vertices=ndarray(...), win=Window(...))
4.8776 	EXP 	Created imageObject = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='imageObject', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
4.8781 	EXP 	Created polygonType = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, fillColor=array([0.9216, 0.9216, 0.9216]), fillColorSpace='rgb', fillRGB=array([0.9216, 0.9216, 0.9216]), interpolate=True, lineColor=array([0.9216, 0.9216, 0.9216]), lineColorSpace='rgb', lineRGB=array([0.9216, 0.9216, 0.9216]), lineWidth=1.0, name='polygonType', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.3, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
4.8784 	EXP 	Created textInput = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='textInput', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
5.0610 	EXP 	Created textBlankLoop = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='textBlankLoop', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
5.0640 	EXP 	Created textBlank2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='textBlank2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
5.0834 	EXP 	textboxInstrMain1: autoLog = True
5.0834 	EXP 	textboxInstrMain1_2: autoLog = True
5.0834 	EXP 	textboxInstrMain1_3: autoLog = True
5.0834 	EXP 	textboxInstrMain2: autoLog = True
5.0834 	EXP 	textboxInstrMain2_2: autoLog = True
5.0834 	EXP 	textboxInstrMain2_3: autoLog = True
5.0834 	EXP 	textboxInstrMain2_4: autoLog = True
5.0834 	EXP 	textboxInstrMain2_5: autoLog = True
5.0834 	EXP 	textboxInstrMain2_6: autoLog = True
5.0834 	EXP 	textboxInstrMain2_7: autoLog = True
5.0834 	EXP 	textboxInstrMain2_8: autoLog = True
5.0834 	EXP 	textboxInstrMain2_9: autoLog = True
5.0834 	EXP 	textboxInstrMain2_10: autoLog = True
5.0834 	EXP 	textboxInstrMain2_11: autoLog = True
5.0834 	EXP 	textboxInstrMain2_12: autoLog = True
5.0834 	EXP 	textboxPause: autoLog = True
5.0834 	EXP 	textboxGoodbye: autoLog = True
5.0834 	EXP 	textWelcome: autoDraw = True
7.5788 	EXP 	textWelcome: autoDraw = False
7.5788 	EXP 	textboxInstrMain1: autoDraw = True
7.5788 	EXP 	textboxInstrMain1_2: autoDraw = True
7.5788 	EXP 	textboxInstrMain1_3: autoDraw = True
9.6269 	DATA 	Keypress: space
9.6445 	EXP 	textboxInstrMain1: autoDraw = False
9.6445 	EXP 	textboxInstrMain1_2: autoDraw = False
9.6445 	EXP 	textboxInstrMain1_3: autoDraw = False
9.6445 	EXP 	textboxInstrMain2: autoDraw = True
9.6445 	EXP 	textboxInstrMain2_2: autoDraw = True
9.6445 	EXP 	textboxInstrMain2_3: autoDraw = True
9.6445 	EXP 	textboxInstrMain2_4: autoDraw = True
9.6445 	EXP 	textboxInstrMain2_5: autoDraw = True
9.6445 	EXP 	textboxInstrMain2_6: autoDraw = True
9.6445 	EXP 	textboxInstrMain2_7: autoDraw = True
9.6445 	EXP 	textboxInstrMain2_8: autoDraw = True
9.6445 	EXP 	textboxInstrMain2_9: autoDraw = True
9.6445 	EXP 	textboxInstrMain2_10: autoDraw = True
9.6445 	EXP 	textboxInstrMain2_11: autoDraw = True
9.6445 	EXP 	textboxInstrMain2_12: autoDraw = True
11.5651 	DATA 	Keypress: space
11.5701 	EXP 	textboxInstrMain2: autoDraw = False
11.5701 	EXP 	textboxInstrMain2_2: autoDraw = False
11.5701 	EXP 	textboxInstrMain2_3: autoDraw = False
11.5701 	EXP 	textboxInstrMain2_4: autoDraw = False
11.5701 	EXP 	textboxInstrMain2_5: autoDraw = False
11.5701 	EXP 	textboxInstrMain2_6: autoDraw = False
11.5701 	EXP 	textboxInstrMain2_7: autoDraw = False
11.5701 	EXP 	textboxInstrMain2_8: autoDraw = False
11.5701 	EXP 	textboxInstrMain2_9: autoDraw = False
11.5701 	EXP 	textboxInstrMain2_10: autoDraw = False
11.5701 	EXP 	textboxInstrMain2_11: autoDraw = False
11.5701 	EXP 	textboxInstrMain2_12: autoDraw = False
11.5701 	EXP 	textBlank500: autoDraw = True
12.1528 	EXP 	Imported repswitch_V2L2.xlsx as conditions, 408 conditions, 17 params
12.1553 	EXP 	Created sequence: sequential, trialTypes=408, nReps=1, seed=None
12.1555 	EXP 	New trial (rep=0, index=0): {'image': 'REPSWITCH1/PICTURE_646.png', 'correctAns': 'tronco', 'respModal': 'speak', 'frameColor': 'darkblue', 'repSwitch': 'filler', 'sequence': 2, 'target': 'F', 'set': 1, 'block': 3, 'list': 2, 'exp_version': 2, 'stimulus': 'Extra4', 'baseline': 0, 'baseline_condition': None, 'trial_no': 1, 'psychopy_trial': 0, 'Column1': 1}
12.1609 	EXP 	textBlank500: autoDraw = False
12.1609 	EXP 	fixationITI: autoDraw = True
13.2878 	EXP 	fixationITI: autoDraw = False
13.2878 	EXP 	fixationITI: autoDraw = False
13.2878 	EXP 	polygonColour: fillColor = <psychopy.colors.Color: darkblue, alpha=1.0>
13.2878 	EXP 	polygonColour: borderColor = <psychopy.colors.Color: darkblue, alpha=1.0>
13.2878 	EXP 	imageObject: image = 'REPSWITCH1/PICTURE_646.png'
13.2878 	EXP 	polygonColour: autoDraw = True
13.2878 	EXP 	polygonWhite: autoDraw = True
13.2878 	EXP 	imageObject: autoDraw = True
13.2878 	EXP 	polygonType: autoDraw = True
13.2878 	EXP 	textInput: autoDraw = True
13.2878 	EXP 	textInput: height = 0.05
13.2878 	EXP 	textInput: height = 0.05
13.2878 	EXP 	textInput: height = 0.05
13.2878 	EXP 	textInput: text = ''
16.3118 	EXP 	polygonColour: autoDraw = False
16.3118 	EXP 	polygonWhite: autoDraw = False
16.3118 	EXP 	imageObject: autoDraw = False
16.3118 	EXP 	polygonType: autoDraw = False
16.3118 	EXP 	textInput: autoDraw = False
16.3118 	EXP 	textBlankLoop: autoDraw = True
