Filename;SubjResponse;RT;Duration (ms.);Modality_Correct;Item_Correct;Hesitation;Notes;Exclude;Column1
recording_V1L2_p350102_tr100_type_bombero;[type];0;3000.000;;;;;;
recording_V1L2_p350102_tr101_speak_cadena;cadena;1112.000;432.000;;;;tongue;;
recording_V1L2_p350102_tr102_type_escoba;[type];0;3000.000;;;;;;
recording_V1L2_p350102_tr103_type_espejo;[espejo oi mierda, type];808.000;616.000;0;;;spoke first, then typed;1;
recording_V1L2_p350102_tr103_type_espejo;[espejo oi mierda, type];1584.000;112.000;0;;;spoke first, then typed;1;
recording_V1L2_p350102_tr104_speak_cadena;cadena;1200.000;352.000;;;;tongue;;
recording_V1L2_p350102_tr105_speak_puente;puente;979.774;356.226;;;;;;
recording_V1L2_p350102_tr106_speak_puente;puente;700.628;385.729;;;;;;
recording_V1L2_p350102_tr107_type_vaca;[type];0;3000.000;;;;;;
recording_V1L2_p350102_tr108_speak_fresa;fresa;923.160;439.020;;;;;;
recording_V1L2_p350102_tr109_speak_fresa;fresa;558.518;433.945;;;;;;
recording_V1L2_p350102_tr10_speak_espalda;espalda;916.332;467.668;;;;;;
recording_V1L2_p350102_tr110_type_baño;[type];0;3000.000;;;;;;
recording_V1L2_p350102_tr111_speak_traje;traje;1312.211;359.789;;;;;;
recording_V1L2_p350102_tr112_type_traje;[type];0;3000.000;;;;;;
recording_V1L2_p350102_tr113_speak_camisa;camisa;1272.000;480.000;;;;;;
recording_V1L2_p350102_tr114_type_muñeca;[type];0;3000.000;;;;;;
recording_V1L2_p350102_tr115_speak_muñeca;muñeca;756.712;418.463;;;;;;
recording_V1L2_p350102_tr116_speak_pierna;pierna;1288.000;394.714;;;;tongue;;
recording_V1L2_p350102_tr117_speak_pavo;pavo;944.000;240.000;;;;;;
recording_V1L2_p350102_tr118_type_pavo;[type];0;3000.000;;;;;;
recording_V1L2_p350102_tr119_type_cazador;[type];0;3000.000;;;;;;
recording_V1L2_p350102_tr11_type_espalda;[type];0;3000.000;;;;;;
recording_V1L2_p350102_tr120_type_cazador;[type];0;3000.000;;;;;;
recording_V1L2_p350102_tr121_speak_taza;taza;913.794;366.206;;;;;;
recording_V1L2_p350102_tr122_type_bombero;[type];0;3000.000;;;;;;
recording_V1L2_p350102_tr123_type_vaso;[type];0;3000.000;;;;;;
recording_V1L2_p350102_tr124_type_vaso;[type];0;3000.000;;;;;;
recording_V1L2_p350102_tr125_speak_regalo;regalo;768.000;456.000;;;;some sound after word, perhaps the chair;;
recording_V1L2_p350102_tr126_type_pulpo;[type];0;3000.000;;;;;;
recording_V1L2_p350102_tr127_type_espalda;[type];0;3000.000;;;;;;
recording_V1L2_p350102_tr128_speak_espalda;espalda;751.382;472.618;;;;tongue;;
recording_V1L2_p350102_tr129_speak_puente;puente;1261.457;370.503;;;;;;
recording_V1L2_p350102_tr12_type_camisa;[type];0;3000.000;;;;;;
recording_V1L2_p350102_tr130_type_pintor;[type];0;3000.000;;;;;;
recording_V1L2_p350102_tr131_type_pintor;[type];0;3000.000;;;;;;
recording_V1L2_p350102_tr132_speak_fresa;fresa;878.266;425.734;;;;tongue;;
recording_V1L2_p350102_tr133_type_caracol;[type];0;3000.000;;;;;;
recording_V1L2_p350102_tr134_type_caracol;[type];0;3000.000;;;;;;
recording_V1L2_p350102_tr135_speak_muñeca;muñeca;1344.000;475.749;;;;;;
recording_V1L2_p350102_tr136_type_mano;[type];0;3000.000;;;;;;
recording_V1L2_p350102_tr137_speak_mano;mano;1000.000;335.050;;;;;;
recording_V1L2_p350102_tr138_speak_cuerda;cuerda;944.246;383.754;;;;;;
recording_V1L2_p350102_tr139_type_cuerda;[type];0;3000.000;;;;;;
recording_V1L2_p350102_tr13_type_puente;[type];0;3000.000;;;;;;
recording_V1L2_p350102_tr140_type_traje;[type];0;3000.000;;;;;;
recording_V1L2_p350102_tr141_type_granja;[type];0;3000.000;;;;;;
recording_V1L2_p350102_tr142_speak_granja;granja;936.000;416.000;;;;tongue;;
recording_V1L2_p350102_tr143_type_vaso;[type];0;3000.000;;;;;;
recording_V1L2_p350102_tr144_speak_pavo;pavo;808.000;264.000;;;;;;
recording_V1L2_p350102_tr145_speak_manzana;manzana;1312.000;431.618;;;;mic sound before word;;
recording_V1L2_p350102_tr146_speak_manzana;manzana;680.000;440.000;;;;tongue;;
recording_V1L2_p350102_tr147_type_cazador;[type];0;3000.000;;;;mic sound beginning of audio;;
recording_V1L2_p350102_tr148_speak_cerdo;cerdo;995.000;477.085;;;;tongue;;
recording_V1L2_p350102_tr149_speak_cerdo;cerdo;614.347;431.407;;;;tongue;;
recording_V1L2_p350102_tr14_speak_puente;puente;890.955;375.578;;;;;;
recording_V1L2_p350102_tr150_type_escoba;[type];0;3000.000;;;;seemed like she would speak in the beginning but didn't;;
recording_V1L2_p350102_tr151_speak_espalda;espalda;517.915;634.085;;;;yawns while saying the word;;
recording_V1L2_p350102_tr152_speak_falda;falda;997.538;433.945;;;;tongue;;
recording_V1L2_p350102_tr153_type_falda;[type];0;3000.000;;;;;;
recording_V1L2_p350102_tr154_type_guante;[type];0;3000.000;;;;;;
recording_V1L2_p350102_tr155_speak_guante;guante;728.543;345.126;;;;;;
recording_V1L2_p350102_tr156_speak_tronco;[type, tronco];2606.432;304.523;0;;;typed first, then spoke;1;
recording_V1L2_p350102_tr157_speak_miel;miel;1200.000;251.784;;;;;;
recording_V1L2_p350102_tr158_type_miel;[type];0;3000.000;;;;;;
recording_V1L2_p350102_tr159_type_pintor;[type];0;3000.000;;;;;;
recording_V1L2_p350102_tr15_speak_muñeca;muñeca;1256.000;449.553;;;;;;
recording_V1L2_p350102_tr160_type_cartero;[type];0;3000.000;;;;;;
recording_V1L2_p350102_tr161_speak_cartero;cartero;657.487;461.859;;;;tongue;;
recording_V1L2_p350102_tr162_speak_caracol;caracol;616.884;568.442;;;;;;
recording_V1L2_p350102_tr163_type_cuerda;[type];0;3000.000;;;;;;
recording_V1L2_p350102_tr164_speak_aguja;aguja;984.000;455.095;;;;tongue;;
