0.9755 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
3.8635 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020051856130>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000020057A5B370>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
3.8635 	EXP 	window1: mouseVisible = True
3.8636 	EXP 	window1: mouseVisible = False
3.8636 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
3.8636 	EXP 	window1: recordFrameIntervals = False
3.8911 	EXP 	window1: recordFrameIntervals = True
3.9216 	EXP 	Screen (0) actual frame rate measured at 360.14Hz
3.9216 	EXP 	window1: recordFrameIntervals = False
5.1592 	EXP 	Created textWelcomeFam = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='textWelcomeFam', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Bienvenido/a al experimento!', units='height', win=Window(...), wrapWidth=1)
5.1597 	EXP 	Created textBlank500 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='textBlank500', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
5.2010 	EXP 	Created textBlank2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='textBlank2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
5.2019 	EXP 	Created fixationITI = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixationITI', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
5.2025 	EXP 	Created polygonWhiteFam = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygonWhiteFam', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), units='height', vertices=ndarray(...), win=Window(...))
5.2089 	EXP 	Created imageFam = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='imageFam', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
5.2093 	EXP 	Created textFam = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='textFam', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
5.3634 	EXP 	Created textBlank3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='textBlank3', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
5.3871 	EXP 	textboxInstrFam: autoLog = True
5.3871 	EXP 	textboxEndFam: autoLog = True
5.3871 	EXP 	textWelcomeFam: autoDraw = True
7.3759 	EXP 	textWelcomeFam: autoDraw = False
7.3759 	EXP 	textBlank500: autoDraw = True
7.8819 	EXP 	textBlank500: autoDraw = False
7.8819 	EXP 	textboxInstrFam: autoDraw = True
12.2427 	DATA 	Keypress: space
12.2472 	EXP 	textboxInstrFam: autoDraw = False
12.2472 	EXP 	textBlank2: autoDraw = True
12.7502 	EXP 	Imported repswitch_fam.xlsx as conditions, 45 conditions, 2 params
12.7507 	EXP 	Created sequence: random, trialTypes=45, nReps=1, seed=None
12.7509 	EXP 	New trial (rep=0, index=0): {'image': 'REPSWITCH1_Fam/PICTURE_552.png', 'correctAns': 'manzana'}
12.7548 	EXP 	textBlank2: autoDraw = False
12.7548 	EXP 	fixationITI: autoDraw = True
13.8350 	EXP 	fixationITI: autoDraw = False
13.8350 	EXP 	fixationITI: autoDraw = False
13.8350 	EXP 	imageFam: image = 'REPSWITCH1_Fam/PICTURE_552.png'
13.8350 	EXP 	polygonWhiteFam: autoDraw = True
13.8350 	EXP 	imageFam: autoDraw = True
17.3255 	EXP 	textFam: autoDraw = True
19.8608 	EXP 	New trial (rep=0, index=1): {'image': 'REPSWITCH1_Fam/PICTURE_498.png', 'correctAns': 'taza'}
19.8637 	EXP 	textFam: autoDraw = False
19.8637 	EXP 	polygonWhiteFam: autoDraw = False
19.8637 	EXP 	imageFam: autoDraw = False
19.8637 	EXP 	textFam: autoDraw = False
19.8637 	EXP 	fixationITI: autoDraw = True
20.9615 	EXP 	fixationITI: autoDraw = False
20.9615 	EXP 	fixationITI: autoDraw = False
20.9615 	EXP 	imageFam: image = 'REPSWITCH1_Fam/PICTURE_498.png'
20.9615 	EXP 	polygonWhiteFam: autoDraw = True
20.9615 	EXP 	imageFam: autoDraw = True
24.4572 	EXP 	textFam: autoDraw = True
26.9863 	EXP 	New trial (rep=0, index=2): {'image': 'REPSWITCH1_Fam/PICTURE_169.png', 'correctAns': 'espalda'}
26.9890 	EXP 	polygonWhiteFam: autoDraw = False
26.9890 	EXP 	imageFam: autoDraw = False
26.9890 	EXP 	textFam: autoDraw = False
26.9890 	EXP 	fixationITI: autoDraw = True
28.0388 	EXP 	fixationITI: autoDraw = False
28.0388 	EXP 	fixationITI: autoDraw = False
28.0388 	EXP 	imageFam: image = 'REPSWITCH1_Fam/PICTURE_169.png'
28.0388 	EXP 	polygonWhiteFam: autoDraw = True
28.0388 	EXP 	imageFam: autoDraw = True
31.5326 	EXP 	textFam: autoDraw = True
34.0665 	EXP 	New trial (rep=0, index=3): {'image': 'REPSWITCH1_Fam/PICTURE_599.png', 'correctAns': 'nube'}
34.0710 	EXP 	textFam: autoDraw = False
34.0710 	EXP 	polygonWhiteFam: autoDraw = False
34.0710 	EXP 	imageFam: autoDraw = False
34.0710 	EXP 	textFam: autoDraw = False
34.0710 	EXP 	fixationITI: autoDraw = True
35.2506 	EXP 	fixationITI: autoDraw = False
35.2506 	EXP 	fixationITI: autoDraw = False
35.2506 	EXP 	imageFam: image = 'REPSWITCH1_Fam/PICTURE_599.png'
35.2506 	EXP 	polygonWhiteFam: autoDraw = True
35.2506 	EXP 	imageFam: autoDraw = True
38.7439 	EXP 	textFam: autoDraw = True
41.2769 	EXP 	New trial (rep=0, index=4): {'image': 'REPSWITCH1_Fam/PICTURE_610.png', 'correctAns': 'miel'}
41.2828 	EXP 	textFam: autoDraw = False
41.2828 	EXP 	polygonWhiteFam: autoDraw = False
41.2828 	EXP 	imageFam: autoDraw = False
41.2828 	EXP 	textFam: autoDraw = False
41.2828 	EXP 	fixationITI: autoDraw = True
42.3293 	EXP 	fixationITI: autoDraw = False
42.3293 	EXP 	fixationITI: autoDraw = False
42.3293 	EXP 	imageFam: image = 'REPSWITCH1_Fam/PICTURE_610.png'
42.3293 	EXP 	polygonWhiteFam: autoDraw = True
42.3293 	EXP 	imageFam: autoDraw = True
45.8192 	EXP 	textFam: autoDraw = True
