Filename;SubjResponse;RT;Duration (ms.);Modality_Correct;Item_Correct;Hesitation;Notes;Exclude;Column1
recording_V1L2_p190102_tr100_type_bombero;[type];0;3000.000;;;;;;
recording_V1L2_p190102_tr101_speak_cadena;cadena;1264.000;464.000;;;;/ts/;???;
recording_V1L2_p190102_tr102_type_escoba;[type];0;3000.000;;;;;;
recording_V1L2_p190102_tr103_type_espejo;[type];0;3000.000;;;;;;
recording_V1L2_p190102_tr104_speak_cadena;cadena;1048.000;512.000;;;;;;
recording_V1L2_p190102_tr105_speak_puente;puente;860.763;531.237;;;;;;
recording_V1L2_p190102_tr106_speak_puente;puente;863.250;619.339;;;;;;
recording_V1L2_p190102_tr107_type_vaca;[type];0;3000.000;;;;;;
recording_V1L2_p190102_tr108_speak_fresa;fresa;758.783;569.217;;;;/ts/;;
recording_V1L2_p190102_tr109_speak_fresa;fresa;527.464;661.623;;;;;;
recording_V1L2_p190102_tr10_speak_espalda;espalda;781.169;642.831;;;;;;
recording_V1L2_p190102_tr110_type_baño;[type];0;3000.000;;;;;;
recording_V1L2_p190102_tr111_speak_traje;traje;1062.234;441.766;;;;;;
recording_V1L2_p190102_tr112_type_traje;[type];0;3000.000;;;;;;
recording_V1L2_p190102_tr113_speak_camisa;camisa;800.000;584.000;;;;;;
recording_V1L2_p190102_tr114_type_muñeca;[type];0;3000.000;;;;;;
recording_V1L2_p190102_tr115_speak_muñeca;muñeca;671.728;640.272;;;;;;
recording_V1L2_p190102_tr116_speak_pierna;pierna;947.819;540.181;;;;breath before word;;
recording_V1L2_p190102_tr117_speak_pavo;pavo;1048.554;375.446;;;;;;
recording_V1L2_p190102_tr118_type_pavo;[type];0;3000.000;;;;;;
recording_V1L2_p190102_tr11_type_espalda;[type];0;3000.000;;;;;;
recording_V1L2_p190102_tr120_type_cazador;[type];0;3000.000;;;;;;
recording_V1L2_p190102_tr121_speak_taza;taza;904.000;408.000;;;;;;
recording_V1L2_p190102_tr122_type_bombero;[type];0;3000.000;;;;;;
recording_V1L2_p190102_tr123_type_vaso;;0;3000.000;[type];;;;;
recording_V1L2_p190102_tr124_type_vaso;[type];0;3000.000;;;;;;
recording_V1L2_p190102_tr125_speak_regalo;regalo;733.910;618.090;;;;;;
recording_V1L2_p190102_tr126_type_pulpo;[type];0;3000.000;;;;;;
recording_V1L2_p190102_tr127_type_espalda;[type];0;3000.000;;;;;;
recording_V1L2_p190102_tr128_speak_espalda;espalda;731.423;700.577;;;;;;
recording_V1L2_p190102_tr129_speak_puente;puente;1024.000;632.700;;;;;;
recording_V1L2_p190102_tr12_type_camisa;[type];0;3000.000;;;;seemed like she would speak, but did not;;
recording_V1L2_p190102_tr130_type_pintor;[type];0;3000.000;;;;;;
recording_V1L2_p190102_tr131_type_pintor;[type];0;3000.000;;;;;;
recording_V1L2_p190102_tr132_speak_fresa;fresa;641.880;670.120;;;;;;
recording_V1L2_p190102_tr133_type_caracol;[type];0;3000.000;;;;;;
recording_V1L2_p190102_tr134_type_caracol;[type];0;3000.000;;;;;;
recording_V1L2_p190102_tr135_speak_muñeca;muñeca;830.915;657.085;;;;;;
recording_V1L2_p190102_tr136_type_mano;[type];0;3000.000;;;;;;
recording_V1L2_p190102_tr137_speak_mano;mano;656.000;480.000;;;;;;
recording_V1L2_p190102_tr138_speak_cuerda;cuerda;848.326;463.674;;;;breath before word;;
recording_V1L2_p190102_tr139_type_cuerda;[type];0;3000.000;;;;;;
recording_V1L2_p190102_tr13_type_puente;[type];0;3000.000;;;;;;
recording_V1L2_p190102_tr140_type_traje;[type];0;3000.000;;;;;;
recording_V1L2_p190102_tr141_type_granja;[type];0;3000.000;;;;;;
recording_V1L2_p190102_tr142_speak_granja;granja;696.000;624.000;;;;;;
recording_V1L2_p190102_tr143_type_vaso;[type];0;3000.000;;;;inhaled before typing, did not speak;;
recording_V1L2_p190102_tr144_speak_pavo;pavo;917.971;314.029;;;;;;
recording_V1L2_p190102_tr145_speak_manzana;manzana;912.000;632.000;;;;;;
recording_V1L2_p190102_tr146_speak_manzana;manzana;784.000;784.000;;;;;;
recording_V1L2_p190102_tr147_type_cazador;[type];0;3000.000;;;;;;
recording_V1L2_p190102_tr148_speak_cerdo;cerdo;1077.158;514.842;;;;;;
